date,Province_State,Country_Region,Combined_Key,Confirmed,Deaths,daily_deaths,daily_confirmed,daily_confirmed_7day_ma,daily_deaths_7day_ma
2020-01-22,New York,US,"New York City, New York, US",0,0,,,0.0,0.0
2020-01-23,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-01-24,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-01-25,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-01-26,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-01-27,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-01-28,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-01-29,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-01-30,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-01-31,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-02-01,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-02-02,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-02-03,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-02-04,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-02-05,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-02-06,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-02-07,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-02-08,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-02-09,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-02-10,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-02-11,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-02-12,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-02-13,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-02-14,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-02-15,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-02-16,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-02-17,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-02-18,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-02-19,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-02-20,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-02-21,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-02-22,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-02-23,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-02-24,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-02-25,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-02-26,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-02-27,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-02-28,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-02-29,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-03-01,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-03-02,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-03-03,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-03-04,New York,US,"New York City, New York, US",0,0,0.0,0.0,0.0,0.0
2020-03-05,New York,US,"New York City, New York, US",2,0,0.0,2.0,0.2857142857142857,0.0
2020-03-06,New York,US,"New York City, New York, US",4,0,0.0,2.0,0.5714285714285714,0.0
2020-03-07,New York,US,"New York City, New York, US",11,0,0.0,7.0,1.5714285714285714,0.0
2020-03-08,New York,US,"New York City, New York, US",11,0,0.0,0.0,1.5714285714285714,0.0
2020-03-09,New York,US,"New York City, New York, US",15,0,0.0,4.0,2.142857142857143,0.0
2020-03-10,New York,US,"New York City, New York, US",27,0,0.0,12.0,3.857142857142857,0.0
2020-03-11,New York,US,"New York City, New York, US",51,1,1.0,24.0,7.285714285714286,0.14285714285714285
2020-03-12,New York,US,"New York City, New York, US",64,1,0.0,13.0,8.857142857142858,0.14285714285714285
2020-03-13,New York,US,"New York City, New York, US",112,1,0.0,48.0,15.428571428571429,0.14285714285714285
2020-03-14,New York,US,"New York City, New York, US",213,3,2.0,101.0,28.857142857142858,0.42857142857142855
2020-03-15,New York,US,"New York City, New York, US",287,8,5.0,74.0,39.42857142857143,1.1428571428571428
2020-03-16,New York,US,"New York City, New York, US",457,16,8.0,170.0,63.142857142857146,2.2857142857142856
2020-03-17,New York,US,"New York City, New York, US",643,24,8.0,186.0,88.0,3.4285714285714284
2020-03-18,New York,US,"New York City, New York, US",1340,45,21.0,697.0,184.14285714285714,6.285714285714286
2020-03-19,New York,US,"New York City, New York, US",2471,69,24.0,1131.0,343.85714285714283,9.714285714285714
2020-03-20,New York,US,"New York City, New York, US",4408,116,47.0,1937.0,613.7142857142857,16.428571428571427
2020-03-21,New York,US,"New York City, New York, US",6213,160,44.0,1805.0,857.1428571428571,22.428571428571427
2020-03-22,New York,US,"New York City, New York, US",9045,210,50.0,2832.0,1251.142857142857,28.857142857142858
2020-03-23,New York,US,"New York City, New York, US",12305,292,82.0,3260.0,1692.5714285714287,39.42857142857143
2020-03-24,New York,US,"New York City, New York, US",14904,387,95.0,2599.0,2037.2857142857142,51.857142857142854
2020-03-25,New York,US,"New York City, New York, US",17856,510,123.0,2952.0,2359.4285714285716,66.42857142857143
2020-03-26,New York,US,"New York City, New York, US",21393,700,190.0,3537.0,2703.1428571428573,90.14285714285714
2020-03-27,New York,US,"New York City, New York, US",25398,917,217.0,4005.0,2998.5714285714284,114.42857142857143
2020-03-28,New York,US,"New York City, New York, US",29766,1191,274.0,4368.0,3364.714285714286,147.28571428571428
2020-03-29,New York,US,"New York City, New York, US",33768,1483,292.0,4002.0,3531.8571428571427,181.85714285714286
2020-03-30,New York,US,"New York City, New York, US",37453,1808,325.0,3685.0,3592.5714285714284,216.57142857142858
2020-03-31,New York,US,"New York City, New York, US",43139,2192,384.0,5686.0,4033.5714285714284,257.85714285714283
2020-04-01,New York,US,"New York City, New York, US",47439,2640,448.0,4300.0,4226.142857142857,304.2857142857143
2020-04-02,New York,US,"New York City, New York, US",51809,3137,497.0,4370.0,4345.142857142857,348.14285714285717
2020-04-03,New York,US,"New York City, New York, US",57159,3635,498.0,5350.0,4537.285714285715,388.2857142857143
2020-04-04,New York,US,"New York City, New York, US",63306,4145,510.0,6147.0,4791.428571428572,422.0
2020-04-05,New York,US,"New York City, New York, US",67551,4725,580.0,4245.0,4826.142857142857,463.14285714285717
2020-04-06,New York,US,"New York City, New York, US",72181,5301,576.0,4630.0,4961.142857142857,499.0
2020-04-07,New York,US,"New York City, New York, US",76876,5899,598.0,4695.0,4819.571428571428,529.5714285714286
2020-04-08,New York,US,"New York City, New York, US",81803,6468,569.0,4927.0,4909.142857142857,546.8571428571429
2020-04-09,New York,US,"New York City, New York, US",87028,7028,560.0,5225.0,5031.285714285715,555.8571428571429
2020-04-10,New York,US,"New York City, New York, US",92384,7567,539.0,5356.0,5032.142857142857,561.7142857142857
2020-04-11,New York,US,"New York City, New York, US",98308,8110,543.0,5924.0,5000.285714285715,566.4285714285714
2020-04-12,New York,US,"New York City, New York, US",103208,8682,572.0,4900.0,5093.857142857143,565.2857142857143
2020-04-13,New York,US,"New York City, New York, US",106763,9253,571.0,3555.0,4940.285714285715,564.5714285714286
2020-04-14,New York,US,"New York City, New York, US",110465,9763,510.0,3702.0,4798.428571428572,552.0
2020-04-15,New York,US,"New York City, New York, US",118302,10218,455.0,7837.0,5214.142857142857,535.7142857142857
2020-04-16,New York,US,"New York City, New York, US",123146,10632,414.0,4844.0,5159.714285714285,514.8571428571429
2020-04-17,New York,US,"New York City, New York, US",127352,11016,384.0,4206.0,4995.428571428572,492.7142857142857
2020-04-18,New York,US,"New York City, New York, US",131263,11407,391.0,3911.0,4707.857142857143,471.0
2020-04-19,New York,US,"New York City, New York, US",134436,11806,399.0,3173.0,4461.142857142857,446.2857142857143
2020-04-20,New York,US,"New York City, New York, US",136806,12170,364.0,2370.0,4291.857142857143,416.7142857142857
2020-04-21,New York,US,"New York City, New York, US",139325,12492,322.0,2519.0,4122.857142857143,389.85714285714283
2020-04-22,New York,US,"New York City, New York, US",142432,12804,312.0,3107.0,3447.1428571428573,369.42857142857144
2020-04-23,New York,US,"New York City, New York, US",145855,13136,332.0,3423.0,3244.1428571428573,357.7142857142857
2020-04-24,New York,US,"New York City, New York, US",150473,13451,315.0,4618.0,3303.0,347.85714285714283
2020-04-25,New York,US,"New York City, New York, US",155113,13716,265.0,4640.0,3407.1428571428573,329.85714285714283
2020-04-26,New York,US,"New York City, New York, US",158258,13962,246.0,3145.0,3403.1428571428573,308.0
2020-04-27,New York,US,"New York City, New York, US",160489,14233,271.0,2231.0,3383.285714285714,294.7142857142857
2020-04-28,New York,US,"New York City, New York, US",162338,14461,228.0,1849.0,3287.5714285714284,281.2857142857143
2020-04-29,New York,US,"New York City, New York, US",164841,14701,240.0,2503.0,3201.285714285714,271.0
2020-04-30,New York,US,"New York City, New York, US",167478,14924,223.0,2637.0,3089.0,255.42857142857142
2020-05-01,New York,US,"New York City, New York, US",169690,15133,209.0,2212.0,2745.285714285714,240.28571428571428
2020-05-02,New York,US,"New York City, New York, US",172354,15324,191.0,2664.0,2463.0,229.71428571428572
2020-05-03,New York,US,"New York City, New York, US",174331,15502,178.0,1977.0,2296.1428571428573,220.0
2020-05-04,New York,US,"New York City, New York, US",175651,15661,159.0,1320.0,2166.0,204.0
2020-05-05,New York,US,"New York City, New York, US",176874,15812,151.0,1223.0,2076.5714285714284,193.0
2020-05-06,New York,US,"New York City, New York, US",178351,15962,150.0,1477.0,1930.0,180.14285714285714
2020-05-07,New York,US,"New York City, New York, US",180216,16103,141.0,1865.0,1819.7142857142858,168.42857142857142
2020-05-08,New York,US,"New York City, New York, US",181783,16234,131.0,1567.0,1727.5714285714287,157.28571428571428
2020-05-09,New York,US,"New York City, New York, US",183289,16334,100.0,1506.0,1562.142857142857,144.28571428571428
2020-05-10,New York,US,"New York City, New York, US",184417,16437,103.0,1128.0,1440.857142857143,133.57142857142858
2020-05-11,New York,US,"New York City, New York, US",185357,16540,103.0,940.0,1386.5714285714287,125.57142857142857
2020-05-12,New York,US,"New York City, New York, US",186123,16631,91.0,766.0,1321.2857142857142,117.0
2020-05-13,New York,US,"New York City, New York, US",187250,16714,83.0,1127.0,1271.2857142857142,107.42857142857143
2020-05-14,New York,US,"New York City, New York, US",188545,16784,70.0,1295.0,1189.857142857143,97.28571428571429
2020-05-15,New York,US,"New York City, New York, US",190357,16870,86.0,1812.0,1224.857142857143,90.85714285714286
2020-05-16,New York,US,"New York City, New York, US",191600,16953,83.0,1243.0,1187.2857142857142,88.42857142857143
2020-05-17,New York,US,"New York City, New York, US",192593,17030,77.0,993.0,1168.0,84.71428571428571
2020-05-18,New York,US,"New York City, New York, US",193230,21454,4424.0,637.0,1124.7142857142858,702.0
2020-05-19,New York,US,"New York City, New York, US",193821,21514,60.0,591.0,1099.7142857142858,697.5714285714286
2020-05-20,New York,US,"New York City, New York, US",194550,21629,115.0,729.0,1042.857142857143,702.1428571428571
2020-05-21,New York,US,"New York City, New York, US",195675,21701,72.0,1125.0,1018.5714285714286,702.4285714285714
2020-05-22,New York,US,"New York City, New York, US",196484,21775,74.0,809.0,875.2857142857143,700.7142857142857
2020-05-23,New York,US,"New York City, New York, US",197266,21851,76.0,782.0,809.4285714285714,699.7142857142857
2020-05-24,New York,US,"New York City, New York, US",198123,21909,58.0,857.0,790.0,697.0
2020-05-25,New York,US,"New York City, New York, US",198731,21979,70.0,608.0,785.8571428571429,75.0
2020-05-26,New York,US,"New York City, New York, US",199301,21995,16.0,570.0,782.8571428571429,68.71428571428571
2020-05-27,New York,US,"New York City, New York, US",199968,22044,49.0,667.0,774.0,59.285714285714285
2020-05-28,New York,US,"New York City, New York, US",201051,22101,57.0,1083.0,768.0,57.142857142857146
2020-05-29,New York,US,"New York City, New York, US",201999,22162,61.0,948.0,787.8571428571429,55.285714285714285
2020-05-30,New York,US,"New York City, New York, US",202751,22227,65.0,752.0,783.5714285714286,53.714285714285715
2020-05-31,New York,US,"New York City, New York, US",203303,22278,51.0,552.0,740.0,52.714285714285715
2020-06-01,New York,US,"New York City, New York, US",203764,22326,48.0,461.0,719.0,49.57142857142857
2020-06-02,New York,US,"New York City, New York, US",204377,22375,49.0,613.0,725.1428571428571,54.285714285714285
2020-06-03,New York,US,"New York City, New York, US",204872,22429,54.0,495.0,700.5714285714286,55.0
2020-06-04,New York,US,"New York City, New York, US",205406,22483,54.0,534.0,622.1428571428571,54.57142857142857
2020-06-05,New York,US,"New York City, New York, US",205940,22504,21.0,534.0,563.0,48.857142857142854
2020-06-06,New York,US,"New York City, New York, US",206511,22545,41.0,571.0,537.1428571428571,45.42857142857143
2020-06-07,New York,US,"New York City, New York, US",206969,22571,26.0,458.0,523.7142857142857,41.857142857142854
2020-06-08,New York,US,"New York City, New York, US",207353,22617,46.0,384.0,512.7142857142857,41.57142857142857
2020-06-09,New York,US,"New York City, New York, US",207693,22651,34.0,340.0,473.7142857142857,39.42857142857143
2020-06-10,New York,US,"New York City, New York, US",208118,22687,36.0,425.0,463.7142857142857,36.857142857142854
2020-06-11,New York,US,"New York City, New York, US",208517,22709,22.0,399.0,444.42857142857144,32.285714285714285
2020-06-12,New York,US,"New York City, New York, US",208954,22736,27.0,437.0,430.57142857142856,33.142857142857146
2020-06-13,New York,US,"New York City, New York, US",209493,22755,19.0,539.0,426.0,30.0
2020-06-14,New York,US,"New York City, New York, US",209878,22789,34.0,385.0,415.57142857142856,31.142857142857142
2020-06-15,New York,US,"New York City, New York, US",210259,22811,22.0,381.0,415.14285714285717,27.714285714285715
2020-06-16,New York,US,"New York City, New York, US",210591,22830,19.0,332.0,414.0,25.571428571428573
2020-06-17,New York,US,"New York City, New York, US",210941,22854,24.0,350.0,403.2857142857143,23.857142857142858
2020-06-18,New York,US,"New York City, New York, US",211260,22878,24.0,319.0,391.85714285714283,24.142857142857142
2020-06-19,New York,US,"New York City, New York, US",211670,22900,22.0,410.0,388.0,23.428571428571427
2020-06-20,New York,US,"New York City, New York, US",212061,22920,20.0,391.0,366.85714285714283,23.571428571428573
2020-06-21,New York,US,"New York City, New York, US",212446,22953,33.0,385.0,366.85714285714283,23.428571428571427
2020-06-22,New York,US,"New York City, New York, US",212741,22975,22.0,295.0,354.57142857142856,23.428571428571427
2020-06-23,New York,US,"New York City, New York, US",213056,23002,27.0,315.0,352.14285714285717,24.571428571428573
2020-06-24,New York,US,"New York City, New York, US",213348,23024,22.0,292.0,343.85714285714283,24.285714285714285
2020-06-25,New York,US,"New York City, New York, US",213699,23038,14.0,351.0,348.42857142857144,22.857142857142858
2020-06-26,New York,US,"New York City, New York, US",214070,23059,21.0,371.0,342.85714285714283,22.714285714285715
2020-06-27,New York,US,"New York City, New York, US",214434,23081,22.0,364.0,339.0,23.0
2020-06-28,New York,US,"New York City, New York, US",214750,23107,26.0,316.0,329.14285714285717,22.0
2020-06-29,New York,US,"New York City, New York, US",214939,23132,25.0,189.0,314.0,22.428571428571427
2020-06-30,New York,US,"New York City, New York, US",215179,23094,-38.0,240.0,303.2857142857143,13.142857142857142
2020-07-01,New York,US,"New York City, New York, US",215475,23106,12.0,296.0,303.85714285714283,11.714285714285714
2020-07-02,New York,US,"New York City, New York, US",215902,23134,28.0,427.0,314.7142857142857,13.714285714285714
2020-07-03,New York,US,"New York City, New York, US",216362,23158,24.0,460.0,327.42857142857144,14.142857142857142
2020-07-04,New York,US,"New York City, New York, US",216730,23173,15.0,368.0,328.0,13.142857142857142
2020-07-05,New York,US,"New York City, New York, US",216969,23191,18.0,239.0,317.0,12.0
2020-07-06,New York,US,"New York City, New York, US",217216,23207,16.0,247.0,325.2857142857143,10.714285714285714
2020-07-07,New York,US,"New York City, New York, US",217488,23221,14.0,272.0,329.85714285714283,18.142857142857142
2020-07-08,New York,US,"New York City, New York, US",217777,23243,22.0,289.0,328.85714285714283,19.571428571428573
2020-07-09,New York,US,"New York City, New York, US",218052,23256,13.0,275.0,307.14285714285717,17.428571428571427
2020-07-10,New York,US,"New York City, New York, US",218403,23269,13.0,351.0,291.57142857142856,15.857142857142858
2020-07-11,New York,US,"New York City, New York, US",218710,23284,15.0,307.0,282.85714285714283,15.857142857142858
2020-07-12,New York,US,"New York City, New York, US",219051,23295,11.0,341.0,297.42857142857144,14.857142857142858
2020-07-13,New York,US,"New York City, New York, US",219301,23309,14.0,250.0,297.85714285714283,14.571428571428571
2020-07-14,New York,US,"New York City, New York, US",219616,23319,10.0,315.0,304.0,14.0
2020-07-15,New York,US,"New York City, New York, US",219982,23336,17.0,366.0,315.0,13.285714285714286
2020-07-16,New York,US,"New York City, New York, US",220367,23346,10.0,385.0,330.7142857142857,12.857142857142858
2020-07-17,New York,US,"New York City, New York, US",220734,23361,15.0,367.0,333.0,13.142857142857142
2020-07-18,New York,US,"New York City, New York, US",221121,23374,13.0,387.0,344.42857142857144,12.857142857142858
2020-07-19,New York,US,"New York City, New York, US",221419,23384,10.0,298.0,338.2857142857143,12.714285714285714
2020-07-20,New York,US,"New York City, New York, US",221703,23395,11.0,284.0,343.14285714285717,12.285714285714286
2020-07-21,New York,US,"New York City, New York, US",222094,23407,12.0,391.0,354.0,12.571428571428571
2020-07-22,New York,US,"New York City, New York, US",222444,23415,8.0,350.0,351.7142857142857,11.285714285714286
2020-07-23,New York,US,"New York City, New York, US",222832,23425,10.0,388.0,352.14285714285717,11.285714285714286
2020-07-24,New York,US,"New York City, New York, US",223192,23430,5.0,360.0,351.14285714285717,9.857142857142858
2020-07-25,New York,US,"New York City, New York, US",223532,23441,11.0,340.0,344.42857142857144,9.571428571428571
2020-07-26,New York,US,"New York City, New York, US",223761,23450,9.0,229.0,334.57142857142856,9.428571428571429
2020-07-27,New York,US,"New York City, New York, US",224051,23456,6.0,290.0,335.42857142857144,8.714285714285714
2020-07-28,New York,US,"New York City, New York, US",224249,23467,11.0,198.0,307.85714285714283,8.571428571428571
2020-07-29,New York,US,"New York City, New York, US",224551,23472,5.0,302.0,301.0,8.142857142857142
2020-07-30,New York,US,"New York City, New York, US",224863,23477,5.0,312.0,290.14285714285717,7.428571428571429
2020-07-31,New York,US,"New York City, New York, US",225148,23483,6.0,285.0,279.42857142857144,7.571428571428571
2020-08-01,New York,US,"New York City, New York, US",225460,23491,8.0,312.0,275.42857142857144,7.142857142857143
2020-08-02,New York,US,"New York City, New York, US",225723,23496,5.0,263.0,280.2857142857143,6.571428571428571
2020-08-03,New York,US,"New York City, New York, US",225964,23498,2.0,241.0,273.2857142857143,6.0
2020-08-04,New York,US,"New York City, New York, US",226280,23503,5.0,316.0,290.14285714285717,5.142857142857143
2020-08-05,New York,US,"New York City, New York, US",226581,23511,8.0,301.0,290.0,5.571428571428571
2020-08-06,New York,US,"New York City, New York, US",226914,23516,5.0,333.0,293.0,5.571428571428571
2020-08-07,New York,US,"New York City, New York, US",227258,23519,3.0,344.0,301.42857142857144,5.142857142857143
2020-08-08,New York,US,"New York City, New York, US",227584,23528,9.0,326.0,303.42857142857144,5.285714285714286
2020-08-09,New York,US,"New York City, New York, US",227832,23531,3.0,248.0,301.2857142857143,5.0
2020-08-10,New York,US,"New York City, New York, US",228069,23538,7.0,237.0,300.7142857142857,5.714285714285714
2020-08-11,New York,US,"New York City, New York, US",228343,23544,6.0,274.0,294.7142857142857,5.857142857142857
2020-08-12,New York,US,"New York City, New York, US",228729,23546,2.0,386.0,306.85714285714283,5.0
2020-08-13,New York,US,"New York City, New York, US",229167,23552,6.0,438.0,321.85714285714283,5.142857142857143
2020-08-14,New York,US,"New York City, New York, US",229534,23556,4.0,367.0,325.14285714285717,5.285714285714286
2020-08-15,New York,US,"New York City, New York, US",229916,23566,10.0,382.0,333.14285714285717,5.428571428571429
2020-08-16,New York,US,"New York City, New York, US",230223,23572,6.0,307.0,341.57142857142856,5.857142857142857
2020-08-17,New York,US,"New York City, New York, US",230458,23577,5.0,235.0,341.2857142857143,5.571428571428571
2020-08-18,New York,US,"New York City, New York, US",230742,23581,4.0,284.0,342.7142857142857,5.285714285714286
2020-08-19,New York,US,"New York City, New York, US",231015,23584,3.0,273.0,326.57142857142856,5.428571428571429
2020-08-20,New York,US,"New York City, New York, US",231288,23588,4.0,273.0,303.0,5.142857142857143
2020-08-21,New York,US,"New York City, New York, US",231574,23590,2.0,286.0,291.42857142857144,4.857142857142857
2020-08-22,New York,US,"New York City, New York, US",231841,23595,5.0,267.0,275.0,4.142857142857143
2020-08-23,New York,US,"New York City, New York, US",232120,23603,8.0,279.0,271.0,4.428571428571429
2020-08-24,New York,US,"New York City, New York, US",232334,23606,3.0,214.0,268.0,4.142857142857143
2020-08-25,New York,US,"New York City, New York, US",232565,23608,2.0,231.0,260.42857142857144,3.857142857142857
2020-08-26,New York,US,"New York City, New York, US",232825,23613,5.0,260.0,258.57142857142856,4.142857142857143
2020-08-27,New York,US,"New York City, New York, US",233140,23614,1.0,315.0,264.57142857142856,3.7142857142857144
2020-08-28,New York,US,"New York City, New York, US",233410,23615,1.0,270.0,262.2857142857143,3.5714285714285716
2020-08-29,New York,US,"New York City, New York, US",233688,23616,1.0,278.0,263.85714285714283,3.0
2020-08-30,New York,US,"New York City, New York, US",233969,23626,10.0,281.0,264.14285714285717,3.2857142857142856
2020-08-31,New York,US,"New York City, New York, US",234237,23674,48.0,268.0,271.85714285714283,9.714285714285714
2020-09-01,New York,US,"New York City, New York, US",234542,23679,5.0,305.0,282.42857142857144,10.142857142857142
2020-09-02,New York,US,"New York City, New York, US",234806,23684,5.0,264.0,283.0,10.142857142857142
2020-09-03,New York,US,"New York City, New York, US",235110,23690,6.0,304.0,281.42857142857144,10.857142857142858
2020-09-04,New York,US,"New York City, New York, US",235435,23695,5.0,325.0,289.2857142857143,11.428571428571429
2020-09-05,New York,US,"New York City, New York, US",235714,23702,7.0,279.0,289.42857142857144,12.285714285714286
2020-09-06,New York,US,"New York City, New York, US",236009,23702,0.0,295.0,291.42857142857144,10.857142857142858
2020-09-07,New York,US,"New York City, New York, US",236212,23713,11.0,203.0,282.14285714285717,5.571428571428571
2020-09-08,New York,US,"New York City, New York, US",236434,23720,7.0,222.0,270.2857142857143,5.857142857142857
2020-09-09,New York,US,"New York City, New York, US",236647,23720,0.0,213.0,263.0,5.142857142857143
2020-09-10,New York,US,"New York City, New York, US",236983,23723,3.0,336.0,267.57142857142856,4.714285714285714
2020-09-11,New York,US,"New York City, New York, US",237252,23724,1.0,269.0,259.57142857142856,4.142857142857143
2020-09-12,New York,US,"New York City, New York, US",237558,23728,4.0,306.0,263.42857142857144,3.7142857142857144
2020-09-13,New York,US,"New York City, New York, US",237802,23728,0.0,244.0,256.14285714285717,3.7142857142857144
2020-09-14,New York,US,"New York City, New York, US",238067,23734,6.0,265.0,265.0,3.0
2020-09-15,New York,US,"New York City, New York, US",238373,23741,7.0,306.0,277.0,3.0
2020-09-16,New York,US,"New York City, New York, US",238625,23745,4.0,252.0,282.57142857142856,3.5714285714285716
2020-09-17,New York,US,"New York City, New York, US",238958,23750,5.0,333.0,282.14285714285717,3.857142857142857
2020-09-18,New York,US,"New York City, New York, US",239306,23756,6.0,348.0,293.42857142857144,4.571428571428571
2020-09-19,New York,US,"New York City, New York, US",239798,23755,-1.0,492.0,320.0,3.857142857142857
2020-09-20,New York,US,"New York City, New York, US",240196,23761,6.0,398.0,342.0,4.714285714285714
2020-09-21,New York,US,"New York City, New York, US",240456,23763,2.0,260.0,341.2857142857143,4.142857142857143
2020-09-22,New York,US,"New York City, New York, US",240807,23764,1.0,351.0,347.7142857142857,3.2857142857142856
2020-09-23,New York,US,"New York City, New York, US",241087,23764,0.0,280.0,351.7142857142857,2.7142857142857144
2020-09-24,New York,US,"New York City, New York, US",241511,23770,6.0,424.0,364.7142857142857,2.857142857142857
2020-09-25,New York,US,"New York City, New York, US",241882,23776,6.0,371.0,368.0,2.857142857142857
2020-09-26,New York,US,"New York City, New York, US",242311,23778,2.0,429.0,359.0,3.2857142857142856
2020-09-27,New York,US,"New York City, New York, US",242693,23783,5.0,382.0,356.7142857142857,3.142857142857143
2020-09-28,New York,US,"New York City, New York, US",243072,23791,8.0,379.0,373.7142857142857,4.0
2020-09-29,New York,US,"New York City, New York, US",243595,23795,4.0,523.0,398.2857142857143,4.428571428571429
2020-09-30,New York,US,"New York City, New York, US",244041,23799,4.0,446.0,422.0,5.0
2020-10-01,New York,US,"New York City, New York, US",244574,23807,8.0,533.0,437.57142857142856,5.285714285714286
2020-10-02,New York,US,"New York City, New York, US",245173,23823,16.0,599.0,470.14285714285717,6.714285714285714
2020-10-03,New York,US,"New York City, New York, US",245885,23823,0.0,712.0,510.57142857142856,6.428571428571429
2020-10-04,New York,US,"New York City, New York, US",246417,23828,5.0,532.0,532.0,6.428571428571429
